date,sfu_245MHz,sfu_410MHz,sfu_610MHz,sfu_1415MHz,sfu_2695MHz,sfu_4995MHz,sfu_8800MHz,sfu_15400MHz,alpha,r2,resid_2695,resid_4995,resid_8800,resid_15400,max_abs_resid,which_band,B_G_s2,B_G_s3
2018-04-07,9.0,24.0,32.0,45.0,62.0,104.0,234.0,472.0,1.1879595951213344,0.9890177626901073,1.0871077936035853,0.8761303796244249,1.0059489597914064,1.0437168748046461,0.12386962037557514,4995.0,892.0,594.6
2018-03-27,13.0,28.0,34.0,44.0,62.0,105.0,229.0,518.0,1.2300459665171546,0.986001031732198,1.105791018809614,0.8766918728811733,0.9527233900934022,1.082712456994034,0.12330812711882666,4995.0,892.0,594.6
2018-11-13,7.0,22.0,33.0,45.0,69.0,114.0,210.0,501.0,1.1281286405650093,0.9783944995658537,1.1051089262021025,0.9102247308834319,0.8851217590413902,1.1231642327100966,0.12316423271009658,15400.0,2750.0,1833.3
2018-04-05,10.0,25.0,30.0,44.0,64.0,106.0,233.0,475.0,1.1706468700292751,0.988276529416822,1.0905919715872867,0.8771665775481283,0.9936074411670243,1.0520606883209922,0.12283342245187168,4995.0,892.0,594.6
2018-11-18,10.0,15.0,9.0,49.0,72.0,119.0,221.0,528.0,1.1346406054852456,0.9785585415189296,1.106292770784889,0.9078775314518575,0.8867698599705857,1.1227724142653566,0.12277241426535657,15400.0,2750.0,1833.3
2018-02-02,13.0,24.0,33.0,45.0,65.0,107.0,225.0,507.0,1.1880434010845722,0.9837641428128417,1.1094311002946895,0.8774104038616986,0.9414680721185106,1.0911671620341523,0.12258959613830145,4995.0,892.0,594.6
2018-04-10,6.0,19.0,30.0,45.0,61.0,105.0,240.0,497.0,1.2258143009196731,0.989876734206762,1.0867961278083116,0.8780471690866194,1.002430379064457,1.0453936335919727,0.1219528309133806,4995.0,892.0,594.6
2018-11-15,6.0,20.0,33.0,47.0,71.0,116.0,212.0,499.0,1.1099190640046306,0.9780638905792993,1.104646676779896,0.9098934888649514,0.8869251408112467,1.121757770944727,0.12175777094472706,15400.0,2750.0,1833.3
2018-03-26,13.0,29.0,34.0,45.0,65.0,109.0,236.0,518.0,1.20448262659637,0.9866481009403528,1.101288900108075,0.8782963866637038,0.9613632054208999,1.0754002812979002,0.1217036133362962,4995.0,892.0,594.6
2018-12-10,13.0,29.0,35.0,47.0,72.0,117.0,219.0,516.0,1.1240144213710934,0.9780499404056768,1.1094439980585886,0.9010503279188113,0.8923991036544399,1.1209505141696519,0.12095051416965186,15400.0,2750.0,1833.3
2018-04-11,6.0,20.0,30.0,45.0,63.0,107.0,239.0,498.0,1.2060725037095208,0.98923177242727,1.0895511339197557,0.8792077101614814,0.9919173358686822,1.0524110865572365,0.12079228983851864,4995.0,892.0,594.6
2018-11-22,12.0,27.0,32.0,46.0,72.0,116.0,221.0,520.0,1.1309368883099549,0.9775995956249001,1.1139740761578631,0.8931734721941544,0.8968490702753091,1.1206493348381081,0.12064933483810814,15400.0,2750.0,1833.3
2018-10-30,11.0,29.0,31.0,44.0,67.0,111.0,211.0,505.0,1.1528014220303229,0.9792928816184127,1.1087474671755404,0.9018968486261241,0.8924586178334935,1.1205271976007232,0.12052719760072317,15400.0,2750.0,1833.3
2018-03-16,8.0,18.0,32.0,45.0,62.0,105.0,227.0,510.0,1.220552431482483,0.9864088258450033,1.1032223436208763,0.8797940443097053,0.952853531241295,1.0812591245731733,0.12020595569029469,4995.0,892.0,594.6
2018-10-21,4.0,19.0,33.0,47.0,73.0,119.0,221.0,519.0,1.1185975354831033,0.9784737549328547,1.1067702285656094,0.9047393252240944,0.8917700264011662,1.1198663444431258,0.11986634444312583,15400.0,2750.0,1833.3
2018-11-04,13.0,31.0,34.0,44.0,68.0,115.0,215.0,518.0,1.1556183458317235,0.9804662548059081,1.1017920285754386,0.9132921739932246,0.8874201443119928,1.1198538694124878,0.11985386941248777,15400.0,2750.0,1833.3
2018-11-27,10.0,26.0,33.0,44.0,69.0,115.0,215.0,513.0,1.1429731511248415,0.9797485363771755,1.1041880784515197,0.9090789548004367,0.8896746182550788,1.1197579164509466,0.11975791645094658,15400.0,2750.0,1833.3
2018-11-12,8.0,23.0,33.0,43.0,67.0,115.0,216.0,525.0,1.1710988763772006,0.9813563310676013,1.0996853438551006,0.9163560160125146,0.8867305690416796,1.1191173970906372,0.11911739709063718,15400.0,2750.0,1833.3
2018-04-09,9.0,25.0,32.0,45.0,62.0,107.0,242.0,506.0,1.2248474149874966,0.990054996009979,1.0868617737457913,0.8809186530112294,0.995679641350079,1.0489873534480654,0.1190813469887706,4995.0,892.0,594.6
2018-10-15,13.0,32.0,38.0,48.0,72.0,117.0,219.0,513.0,1.1210397787391604,0.978534503733578,1.1081385862203723,0.9016435424171432,0.8944922001259847,1.1189082805069794,0.11890828050697944,15400.0,2750.0,1833.3
2018-11-11,12.0,29.0,35.0,45.0,70.0,115.0,219.0,519.0,1.1445830452996215,0.9792129699767527,1.1093924486319247,0.8994217634029236,0.8957827493723232,1.1187903399033163,0.11879033990331633,15400.0,2750.0,1833.3
2018-12-02,13.0,29.0,34.0,45.0,70.0,114.0,218.0,514.0,1.1402313362427563,0.9787446842568209,1.1114943185794832,0.8956918065417251,0.8979942638298865,1.118563358824587,0.1185633588245869,15400.0,2750.0,1833.3
2018-03-21,19.0,34.0,34.0,45.0,62.0,106.0,234.0,503.0,1.217363374552318,0.9888863031186251,1.092974614493706,0.8816560723175022,0.9767920283654313,1.0624013532436911,0.1183439276824978,4995.0,892.0,594.6
2018-03-03,13.0,25.0,35.0,44.0,60.0,105.0,239.0,508.0,1.2449577349038714,0.9904366122221067,1.0869396381631589,0.8823152411615662,0.992289828413151,1.050829490509395,0.11768475883843377,4995.0,892.0,594.6
2018-12-03,12.0,29.0,35.0,45.0,68.0,114.0,213.0,507.0,1.1444107194129143,0.9805350360209668,1.101745507258884,0.9115947018898903,0.8908651209206446,1.117647789649908,0.11764778964990796,15400.0,2750.0,1833.3
2018-02-23,13.0,25.0,35.0,45.0,62.0,105.0,226.0,500.0,1.209668335883674,0.9871968063662215,1.099271996524909,0.8825510126648433,0.9575124779311154,1.076491426972377,0.11744898733515674,4995.0,892.0,594.6
2018-02-24,13.0,24.0,34.0,44.0,62.0,104.0,215.0,509.0,1.2114648350263106,0.9825865126650251,1.1125405424914994,0.8837168166429081,0.9199450368908393,1.105628318038651,0.11628318335709187,4995.0,892.0,594.6
2018-12-29,14.0,30.0,35.0,46.0,69.0,116.0,214.0,506.0,1.133753415211029,0.981003954192141,1.0978775987028313,0.9169450223840905,0.8901344851746156,1.1159562076744727,0.11595620767447268,15400.0,2750.0,1833.3
2018-03-17,8.0,18.0,31.0,45.0,62.0,106.0,234.0,490.0,1.204005215676044,0.9898286582176119,1.0872113026430703,0.8842656650449944,0.987122536904819,1.0537369563158887,0.11573433495500562,4995.0,892.0,594.6
2018-10-29,12.0,29.0,33.0,45.0,67.0,114.0,213.0,509.0,1.1542302697094635,0.9816981535325755,1.0980092140823086,0.9164930752120666,0.8906852504688026,1.1156823611652666,0.11568236116526665,15400.0,2750.0,1833.3
2018-10-16,13.0,32.0,38.0,47.0,72.0,116.0,222.0,515.0,1.1268073043248579,0.9788316791385728,1.1113355887717793,0.893331372510836,0.9031762167604034,1.1152434954510437,0.11524349545104373,15400.0,2750.0,1833.3
2018-02-27,13.0,25.0,34.0,45.0,61.0,107.0,243.0,510.0,1.2381677439120324,0.9910089317473444,1.0831779751789878,0.8850211078320428,0.9969015246964319,1.0463917099649502,0.1149788921679572,4995.0,892.0,594.6
2018-02-22,13.0,25.0,35.0,45.0,61.0,105.0,231.0,496.0,1.2180187824129736,0.9895147978332505,1.0902284676350171,0.8850673095164111,0.9768563337349083,1.0609025301965342,0.1149326904835889,4995.0,892.0,594.6
2018-11-17,5.0,10.0,7.0,47.0,73.0,120.0,224.0,522.0,1.1225866482520412,0.9801597593449364,1.1030465708986135,0.9070372928460732,0.896592074891203,1.11477215414458,0.11477215414458009,15400.0,2750.0,1833.3
2018-12-08,13.0,30.0,37.0,48.0,73.0,120.0,223.0,518.0,1.117870116155355,0.9803110487441793,1.1017937381265317,0.90864766567056,0.8965657206437592,1.114094563489259,0.11409456348925895,15400.0,2750.0,1833.3
2018-02-21,13.0,25.0,34.0,45.0,61.0,106.0,233.0,512.0,1.2342254228284921,0.9893473486876333,1.0922958110231544,0.886283397945453,0.9684303870654413,1.0666420718246328,0.11371660205454703,4995.0,892.0,594.6
2018-05-09,10.0,27.0,34.0,47.0,64.0,110.0,249.0,482.0,1.1839442567524696,0.9913909541030999,1.0714134410203164,0.8869523716706257,1.0268788535226998,1.0247629135110057,0.11304762832937432,4995.0,892.0,594.6
2018-05-10,10.0,29.0,37.0,46.0,63.0,107.0,232.0,485.0,1.1873146701179293,0.9897260381275409,1.0867522925630337,0.8871582565120563,0.9819482750325406,1.0562816244280364,0.11284174348794374,4995.0,892.0,594.6
2018-02-26,13.0,26.0,35.0,46.0,62.0,108.0,241.0,507.0,1.223633133793401,0.990831638463337,1.0837581767392737,0.8872770651192002,0.990155546859125,1.050279605458458,0.11272293488079976,4995.0,892.0,594.6
2018-03-10,13.0,25.0,36.0,45.0,58.0,104.0,239.0,512.0,1.2683641160104226,0.9916605392075301,1.0823188265117125,0.887295949968936,0.9942199737891028,1.0473547437288144,0.11270405003106398,4995.0,892.0,594.6
2018-04-01,12.0,30.0,33.0,45.0,63.0,108.0,231.0,517.0,1.2176570103475028,0.9877212116087946,1.0973004155735424,0.8873705561526658,0.9523880364011292,1.0783394921927327,0.1126294438473342,4995.0,892.0,594.6
2018-03-06,198.0,25.0,36.0,46.0,61.0,106.0,231.0,514.0,1.2346877941391579,0.9889198835016303,1.0940340663206516,0.8874405856546034,0.9611195706032579,1.0716487147853977,0.11255941434539662,4995.0,892.0,594.6
2018-02-25,13.0,25.0,34.0,44.0,59.0,103.0,227.0,495.0,1.234549123353062,0.9899634267239202,1.0894876205147008,0.8879266365811411,0.9725945731082474,1.0628421610152978,0.11207336341885887,4995.0,892.0,594.6
2018-03-19,10.0,28.0,33.0,46.0,61.0,107.0,242.0,499.0,1.2263139092858817,0.9915605493501339,1.0788339368697073,0.8879427374101405,1.0027856267703388,1.0410038615582542,0.11205726258985949,4995.0,892.0,594.6
2018-11-05,12.0,30.0,35.0,45.0,68.0,116.0,217.0,514.0,1.151918100938318,0.9826614679552673,1.0953991215991923,0.9179821298127796,0.8943859403482135,1.1119068895123674,0.11190688951236738,15400.0,2750.0,1833.3
2018-11-09,12.0,30.0,34.0,44.0,68.0,119.0,217.0,516.0,1.1498142874087596,0.9839496641095846,1.0853482982760605,0.9342943305758112,0.8883884526496919,1.1100543727113177,0.1116115473503081,8800.0,1571.4,1047.6
2018-04-04,10.0,26.0,30.0,44.0,61.0,107.0,241.0,497.0,1.2235318808965934,0.9916562149274186,1.078375294930102,0.8890901698274367,1.0015090040580363,1.041428368041929,0.11090983017256328,4995.0,892.0,594.6
2018-11-07,12.0,30.0,34.0,45.0,69.0,115.0,218.0,509.0,1.1414335223838412,0.9817910873959059,1.1010223169514728,0.9073341491275689,0.9011426698105205,1.110818405518188,0.110818405518188,15400.0,2750.0,1833.3
2018-04-08,11.0,25.0,31.0,45.0,63.0,107.0,238.0,452.0,1.1558874066806326,0.9914348992631506,1.0688544951470598,0.8896330257926615,1.0282928797251605,1.0227127883186573,0.11036697420733854,4995.0,892.0,594.6
2018-05-06,11.0,28.0,35.0,46.0,64.0,110.0,237.0,512.0,1.2060011317900325,0.9894631119569809,1.0895564470759485,0.8897791293495187,0.9683342622715744,1.0652284372580534,0.11022087065048125,4995.0,892.0,594.6
2018-04-17,7.0,22.0,32.0,46.0,65.0,110.0,235.0,491.0,1.1749607557318977,0.9897256232616811,1.085988663418379,0.8901075549232725,0.9775509009330491,1.0582611203682681,0.10989244507672746,4995.0,892.0,594.6
2018-03-23,12.0,30.0,35.0,46.0,62.0,107.0,230.0,504.0,1.2138212564510324,0.9891996044704203,1.0911494956507706,0.8904314724069752,0.9625175248232182,1.069317307988854,0.10956852759302482,4995.0,892.0,594.6
2018-03-07,1.0,25.0,36.0,45.0,59.0,105.0,233.0,515.0,1.256298573385193,0.9907383682826109,1.0873481288832725,0.891347650455354,0.97102554502094,1.0625603582690935,0.10865234954464598,4995.0,892.0,594.6
2018-12-09,7.0,23.0,34.0,47.0,71.0,117.0,225.0,519.0,1.1391320109100462,0.9818106480632551,1.103574692545612,0.9004682038797954,0.9084451973912916,1.1077229457209192,0.10772294572091923,15400.0,2750.0,1833.3
2018-05-11,11.0,30.0,35.0,46.0,64.0,110.0,236.0,503.0,1.1962051705916628,0.9900733272175527,1.086089599940661,0.892325336692446,0.9723872470997776,1.0611379971930082,0.10767466330755404,4995.0,892.0,594.6
2018-11-14,8.0,23.0,34.0,46.0,69.0,117.0,222.0,514.0,1.1468815458913346,0.9841124169532026,1.0939175806514836,0.9140791748671572,0.9058966337512258,1.1039589822217006,0.10395898222170064,15400.0,2750.0,1833.3
2018-11-10,12.0,29.0,33.0,45.0,69.0,120.0,224.0,524.0,1.1542489496046284,0.9852757874164542,1.0864364017048176,0.9268823509462216,0.8999266464645004,1.1034787329315958,0.10347873293159582,15400.0,2750.0,1833.3
2018-04-02,12.0,26.0,31.0,43.0,61.0,99.0,213.0,350.0,1.0352071151281943,0.9894947139815973,1.0477002267052846,0.8976995078596809,1.074655153483099,0.9893793674777668,0.10230049214031911,4995.0,892.0,594.6
2018-12-30,13.0,29.0,35.0,46.0,68.0,115.0,220.0,507.0,1.1487392413994204,0.9843453241206569,1.0946808524860703,0.9112574078576553,0.909571273488119,1.1021346861604115,0.10213468616041155,15400.0,2750.0,1833.3
2018-11-01,7.0,21.0,28.0,45.0,66.0,117.0,219.0,517.0,1.1708778774678945,0.9862628223648104,1.0828862984352043,0.9320876811929754,0.8989611215989304,1.1020960944739113,0.10209609447391133,15400.0,2750.0,1833.3
2018-11-02,12.0,28.0,30.0,44.0,66.0,117.0,219.0,517.0,1.1708778774678945,0.9862628223648104,1.0828862984352043,0.9320876811929754,0.8989611215989304,1.1020960944739113,0.10209609447391133,15400.0,2750.0,1833.3
2018-03-09,13.0,26.0,36.0,46.0,58.0,106.0,239.0,519.0,1.2722441199037078,0.9928126401761286,1.0772225357622698,0.8979486294673051,0.9850055432898623,1.0495530695498423,0.10205137053269486,4995.0,892.0,594.6
2018-03-18,13.0,25.0,32.0,46.0,62.0,109.0,235.0,505.0,1.2156778744605798,0.9913306487506433,1.0815276556123008,0.8980469962248909,0.9726305005296959,1.0585598601112287,0.10195300377510907,4995.0,892.0,594.6
2018-03-08,16.0,24.0,35.0,44.0,57.0,103.0,225.0,507.0,1.263384257679738,0.9911988271541992,1.085032894815659,0.8991821988430748,0.9604332770312446,1.0671911020251432,0.10081780115692518,4995.0,892.0,594.6
2018-05-07,10.0,26.0,34.0,45.0,62.0,110.0,242.0,501.0,1.2153574699750935,0.9928026968167961,1.0729990931539282,0.8993170732945973,0.9940810096075016,1.0424759133228,0.10068292670540269,4995.0,892.0,594.6
2018-03-04,13.0,25.0,35.0,45.0,60.0,108.0,238.0,515.0,1.246689954946373,0.9923424312676571,1.078406710349946,0.8994379294985532,0.9783731401310602,1.053759976291863,0.10056207050144683,4995.0,892.0,594.6
2018-10-12,12.0,32.0,38.0,48.0,72.0,118.0,226.0,508.0,1.1202529372928822,0.9830899631126402,1.0990429459008464,0.9023239044515583,0.9163594109373129,1.1004163375418656,0.10041633754186563,15400.0,2750.0,1833.3
2018-03-11,13.0,26.0,36.0,46.0,57.0,104.0,232.0,505.0,1.2652471241314895,0.9928086757053821,1.0769941112058221,0.9001503074015624,0.9808118811347547,1.0516855798257037,0.09984969259843757,4995.0,892.0,594.6
2018-03-20,10.0,27.0,32.0,45.0,60.0,107.0,235.0,491.0,1.2215862232607821,0.9928992376646653,1.0732316844884429,0.9006775544363167,0.9903934016995958,1.0445504875900173,0.0993224455636833,4995.0,892.0,594.6
2018-11-16,5.0,18.0,32.0,47.0,71.0,116.0,219.0,486.0,1.1022047660719798,0.9835195035868555,1.0954551082568513,0.9066277422178378,0.916919008524137,1.098108959417398,0.09810895941739806,15400.0,2750.0,1833.3
2018-03-12,13.0,26.0,36.0,46.0,58.0,106.0,237.0,500.0,1.2517296489958423,0.9937463841758765,1.069978175981822,0.903271654401721,0.9940345642420797,1.0408909024614093,0.09672834559827903,4995.0,892.0,594.6
2018-03-13,8.0,20.0,34.0,46.0,56.0,106.0,233.0,505.0,1.272293186319085,0.9951387575585945,1.0632216759226822,0.9179028143600712,0.9815893469681514,1.0438777484276605,0.08209718563992885,4995.0,892.0,594.6
2018-03-15,8.0,18.0,32.0,45.0,57.0,107.0,232.0,497.0,1.2525511651037349,0.9952261662899353,1.061634766402806,0.9200882778282452,0.9814592637422631,1.043093145114962,0.0799117221717548,4995.0,892.0,594.6
2018-03-14,9.0,20.0,34.0,47.0,56.0,106.0,226.0,476.0,1.2367212327028687,0.9962653247541937,1.0535901742667362,0.9297732491253441,0.9840372112380239,1.0373844168984137,0.07022675087465591,4995.0,892.0,594.6
2018-02-28,25.0,34.0,26.0,60.0,109.0,238.0,517.0,,1.3147513886293622,0.999478743400116,1.0098653621075693,0.9796956207339622,1.010753739768447,,0.020304379266037786,4995.0,892.0,594.6
2018-03-01,24.0,34.0,44.0,61.0,105.0,233.0,507.0,,1.3300056166191567,0.9996918704179947,1.007663777340568,0.9841736255379481,1.0083530829259573,,0.01582637446205193,4995.0,892.0,594.6
2018-03-05,24.0,35.0,45.0,59.0,104.0,236.0,521.0,,1.3611873489751602,0.9997785355703679,1.0066459039170044,0.9862542079111805,1.0072433299191823,,0.013745792088819542,4995.0,892.0,594.6
2018-04-13,13.0,30.0,33.0,63.0,104.0,237.0,505.0,,1.3353232658289096,0.9999999576575407,1.0000898443726323,0.9998122899270996,1.0000978921469004,,0.00018771007290041553,4995.0,892.0,594.6
